ID;Date From;Date To;Lead Time;Process Type;Type;Team
64932; 2012-02-03; 2012-02-03;4; Kanban;Bug;360
64934; 2012-02-08; 2012-02-08;36; Kanban;Bug; Krypton
64935; 2012-02-06; 2012-02-06;3; Kanban;Bug; Platinum
64937; 2012-05-09; 2012-05-09;2; Kanban;Feature; Argon
64939; 2012-02-08; 2012-02-08;9; Kanban;Bug; Argon
64940; 2012-02-03; 2012-02-03;4; Kanban;Bug;360
64941; 2012-02-10; 2012-02-10;5; Kanban;Bug; Argon
64943; 2012-04-13; 2012-04-13;6; Kanban;Feature; Xenon
64944; 2012-02-03; 2012-02-03;75; Kanban;Feature; Xenon
64945; 2012-02-15; 2012-02-15;1; Kanban;Feature;360
64949; 2012-02-04; 2012-02-06;6; Kanban;Bug; Frontend
64950; 2012-02-06; 2012-02-06;18; Kanban;Bug; Frontend
64951; 2012-02-06; 2012-02-06;2; Kanban;Feature; IT
64952; 2012-02-06; 2012-02-06;3; Kanban;Feature; IT
64953; 2012-02-10; 2012-02-10;1; Kanban;Bug; Neon
64954; 2012-02-15; 2012-02-15;1; Kanban;Bug; Neon
64955; 2012-02-08; 2012-02-08;1; Kanban;Bug; Neon
64956; 2012-02-15; 2012-02-15;2; Kanban;Bug; Neon
64957; 2012-02-09; 2012-02-09;2; Kanban;Bug; Neon
64958; 2012-02-08; 2012-02-08;2; Kanban;Bug; Neon
64959; 2012-02-08; 2012-02-08;2; Kanban;Bug; Neon
64960; 2012-02-14; 2012-02-14;1; Kanban;Bug; Neon
64961; 2012-02-08; 2012-02-08;1; Kanban;Bug; Neon
64962; 2012-02-10; 2012-02-10;7; Kanban;Feature; Radon
64963; 2012-02-10; 2012-02-10;1; Kanban;Feature; Neon
64964; 2012-02-11; 2012-02-13;3; Kanban;Bug; Neon
64966; 2012-02-14; 2012-02-14;1; Kanban;Bug; Neon
64967; 2012-02-14; 2012-02-14;2; Kanban;Bug; Neon
64968; 2012-02-10; 2012-02-10;1; Kanban;Bug; Neon
64971; 2012-02-14; 2012-02-14;2; Kanban;Bug; Neon
64973; 2012-02-10; 2012-02-10;1; Kanban;Bug; Neon
64975; 2012-02-10; 2012-02-10;1; Kanban;Bug; Neon
64979; 2012-02-06; 2012-02-06;2; Kanban;Feature; IT
64980; 2012-02-09; 2012-02-09;6; Kanban;Bug; Setup+DB
64982; 2012-02-17; 2012-02-17;41; Kanban;Bug; Argon
64983; 2012-02-06; 2012-02-06;1; Kanban;Bug;360
64984; 2012-02-06; 2012-02-06;2; Kanban;Feature; IT
64985; 2012-02-06; 2012-02-06;1; Kanban;Bug;360
64987; 2012-02-08; 2012-02-08;6; Kanban;Bug; Setup+DB
64988; 2012-04-03; 2012-04-03;21; Kanban;Bug; Argon
65001; 2012-02-10; 2012-02-10;1; Kanban;Feature; Setup+DB
65002; 2012-02-09; 2012-02-09;6; Kanban;Bug; Argon
65003; 2012-04-19; 2012-04-19;1; Kanban;Bug;
65004; 2012-02-08; 2012-02-08;8; Kanban;Bug; Radon
65006; 2012-02-24; 2012-02-24;19; Kanban;Bug; Platinum
65007; 2012-02-07; 2012-02-07;3; Kanban;Feature; IT
65008; 2012-02-06; 2012-02-06;2; Kanban;Feature; IT
65009; 2012-02-07; 2012-02-07;3; Kanban;Bug; Neon
65010; 2012-02-10; 2012-02-10;6; Kanban;Bug; Frontend
65013; 2012-02-07; 2012-02-07;3; Kanban;Feature; IT
65014; 2012-03-08; 2012-03-08;9; Kanban;Bug; Platinum
65016; 2012-02-07; 2012-02-07;9; Kanban;Feature; IT
65017; 2012-02-08; 2012-02-08;9; Kanban;Feature; IT
65020; 2012-02-28; 2012-02-28;31; Kanban;Feature; Argon
65021; 2012-02-11; 2012-02-13;124; Kanban;Feature; Argon
65030; 2012-02-10; 2012-02-10;4; Kanban;Feature; IT
65031; 2012-02-10; 2012-02-10;8; Kanban;Feature; IT
65032; 2012-02-07; 2012-02-07;3; Kanban;Feature; IT
65033; 2012-02-07; 2012-02-07;3; Kanban;Feature; IT
65044; 2012-02-08; 2012-02-08;71; Kanban;Bug; Argon
65050; 2012-02-10; 2012-02-10;33; Kanban;Bug; Xenon
65052; 2012-02-07; 2012-02-07;8; Kanban;Bug; Frontend
65053; 2012-02-10; 2012-02-10;6; Kanban;Bug; Frontend
65055; 2012-02-24; 2012-02-24;1; Kanban;Bug; Krypton
65056; 2012-04-19; 2012-04-19;1; Kanban;Bug;
65057; 2012-02-07; 2012-02-07;35; Kanban;Bug; Argon
65058; 2012-02-08; 2012-02-08;90; Kanban;Feature; Documentation
65059; 2012-02-07; 2012-02-07;90; Kanban;Feature; Documentation
65060; 2012-02-09; 2012-02-09;1; Kanban;Feature;
65061; 2012-02-08; 2012-02-08;1; Kanban;Bug; Setup+DB
65062; 2012-05-29; 2012-05-29;64; Kanban;Bug;360
65063; 2012-07-28; 2012-07-30;6; Kanban;Bug; Radon
65064; 2012-02-08; 2012-02-08;7; Kanban;Bug; Argon
65065; 2012-02-14; 2012-02-14;1; Kanban;Feature; Setup+DB
65066; 2012-02-07; 2012-02-07;6; Kanban;Bug; Setup+DB
65067; 2012-02-08; 2012-02-08;2; Kanban;Bug; Setup+DB
65068; 2012-05-30; 2012-05-30;6; Kanban;Bug; Radon
65069; 2012-04-25; 2012-04-25;2; Kanban;Bug; Radon
65071; 2012-05-18; 2012-05-18;7; Kanban;Bug; Radon
65074; 2012-02-08; 2012-02-08;28; Kanban;Bug; Argon
65076; 2012-02-15; 2012-02-15;2; Kanban;Bug; Platinum
65084; 2012-02-16; 2012-02-16;9; Kanban;Bug; Radon
65085; 2012-02-07; 2012-02-07;42; Kanban;Feature; UI
65086; 2012-02-08; 2012-02-08;10; Kanban;Bug; Argon
65087; 2012-02-07; 2012-02-07;6; Kanban;Feature; IT
65088; 2012-02-07; 2012-02-07;2; Kanban;Feature; Automation
65089; 2012-02-07; 2012-02-07;2; Kanban;Feature; Automation
65090; 2012-02-08; 2012-02-08;2; Kanban;Feature; IT
65091; 2012-02-14; 2012-02-14;21; Kanban;Bug; Argon
65092; 2012-02-08; 2012-02-08;6; Kanban;Bug; Setup+DB
65093; 2012-02-08; 2012-02-08;1; Kanban;Bug; Krypton
65094; 2012-02-08; 2012-02-08;7; Kanban;Bug; Krypton
65096; 2012-02-08; 2012-02-08;1; Kanban;Feature; Automation
65098; 2012-02-08; 2012-02-08;20; Kanban;Feature; Neon
65099; 2012-02-08; 2012-02-08;7; Kanban;Feature; IT
65100; 2012-02-08; 2012-02-08;3; Kanban;Feature; IT
65101; 2012-03-08; 2012-03-08;5; Kanban;Bug; Krypton
65102; 2012-02-08; 2012-02-08;13; Kanban;Bug; Argon
65103; 2012-03-17; 2012-03-19;4; Kanban;Bug; Platinum
65104; 2012-02-08; 2012-02-08;6; Kanban;Bug; Setup+DB
65105; 2012-02-15; 2012-02-15;12; Kanban;Bug; Xenon
65106; 2012-02-08; 2012-02-08;8; Kanban;Feature; Radon
65107; 2012-02-20; 2012-02-20;3; Kanban;Bug; Argon
65108; 2012-02-20; 2012-02-20;9; Kanban;Bug; Argon
65111; 2012-02-14; 2012-02-14;13; Kanban;Bug; Argon
65112; 2012-02-15; 2012-02-15;15; Kanban;Bug; Argon
65113; 2012-02-14; 2012-02-14;20; Kanban;Bug; Argon
65114; 2012-02-29; 2012-02-29;7; Kanban;Bug; Argon
65115; 2012-02-17; 2012-02-17;5; Kanban;Bug; Argon
65116; 2012-02-08; 2012-02-08;48; Kanban;Feature; Radon
65118; 2012-03-21; 2012-03-21;7; Kanban;Feature; Setup+DB
65119; 2012-02-08; 2012-02-08;7; Kanban;Feature; Setup+DB
65121; 2012-02-08; 2012-02-08;1; Kanban;Bug; Platinum
65123; 2012-02-10; 2012-02-10;5; Kanban;Feature; Setup+DB
65125; 2012-02-19; 2012-02-20;4; Kanban;Bug; Setup+DB
65127; 2012-02-08; 2012-02-08;2; Kanban;Feature; Setup+DB
65128; 2012-03-21; 2012-03-21;10; Kanban;Bug; Xenon
65133; 2012-02-08; 2012-02-08;2; Kanban;Feature; Setup+DB
65134; 2012-02-09; 2012-02-09;1; Kanban;Feature; Setup+DB
65135; 2012-02-09; 2012-02-09;1; Kanban;Feature; Setup+DB
65136; 2012-02-09; 2012-02-09;1; Kanban;Feature; Setup+DB
65137; 2012-02-10; 2012-02-10;6; Kanban;Bug; Platinum
65138; 2012-02-08; 2012-02-08;43; Kanban;Bug; Platinum
65139; 2012-02-08; 2012-02-08;2; Kanban;Bug; Setup+DB
65140; 2012-02-28; 2012-02-28;1; Kanban;Feature; Setup+DB
65141; 2012-05-04; 2012-05-04;62; Kanban;Bug; Xenon
65143; 2012-02-09; 2012-02-09;6; Kanban;Bug; Argon
65144; 2012-03-24; 2012-03-26;26; Kanban;Bug; Argon
65145; 2012-02-09; 2012-02-09;5; Kanban;Bug; Radon
65146; 2012-02-09; 2012-02-09;1; Kanban;Feature; IT
65147; 2012-02-09; 2012-02-09;2; Kanban;Feature; IT
65148; 2012-02-09; 2012-02-09;2; Kanban;Feature; IT
65151; 2012-02-09; 2012-02-09;13; Kanban;Feature; Radon
65153; 2012-02-09; 2012-02-09;18; Kanban;Feature; Automation
65155; 2012-03-03; 2012-03-05;18; Kanban;Feature; Radon
65156; 2012-03-28; 2012-03-28;2; Kanban;Bug; Argon
65158; 2012-03-10; 2012-03-12;5; Kanban;Feature; Radon
65159; 2012-02-11; 2012-02-13;11; Kanban;Feature; Radon
65160; 2012-03-29; 2012-03-29;1; Kanban;Bug; Argon
65161; 2012-03-17; 2012-03-19;59; Kanban;Bug; Argon
65162; 2012-02-10; 2012-02-10;43; Kanban;Bug; Setup+DB
65163; 2012-02-09; 2012-02-09;5; Kanban;Bug; Neon
65164; 2012-02-09; 2012-02-09;5; Kanban;Bug; Neon
65165; 2012-02-09; 2012-02-09;1; Kanban;Bug; Setup+DB
65166; 2012-02-09; 2012-02-09;1; Kanban;Feature; Setup+DB
65168; 2012-05-22; 2012-05-22;3; Kanban;Bug; Xenon
65172; 2012-02-15; 2012-02-15;22; Kanban;Bug; Neon
65173; 2012-03-20; 2012-03-20;11; Kanban;Bug; Argon
65175; 2012-02-15; 2012-02-15;22; Kanban;Bug; Platinum
65177; 2012-02-09; 2012-02-09;5; Kanban;Bug; Setup+DB
65180; 2012-03-08; 2012-03-08;2; Kanban;Bug; Frontend
65185; 2012-04-07; 2012-04-09;5; Kanban;Bug; Frontend
65186; 2012-04-11; 2012-04-11;1; Kanban;Bug; Frontend
65188; 2012-04-11; 2012-04-11;8; Kanban;Bug; Frontend
65189; 2012-02-16; 2012-02-16;9; Kanban;Bug; Platinum
65191; 2012-02-10; 2012-02-10;1; Kanban;Bug; IT
65193; 2012-02-10; 2012-02-10;5; Kanban;Feature; Automation
65194; 2012-02-10; 2012-02-10;7; Kanban;Feature; IT
65195; 2012-02-10; 2012-02-10;8; Kanban;Feature; IT
65196; 2012-05-22; 2012-05-22;1; Kanban;Bug; Argon
65197; 2012-03-10; 2012-03-12;19; Kanban;Bug; Argon
65198; 2012-02-10; 2012-02-10;20; Kanban;Bug; Automation
65199; 2012-03-20; 2012-03-20;3; Kanban;Bug; Radon
65200; 2012-02-10; 2012-02-10;17; Kanban;Feature; Automation
65201; 2012-04-03; 2012-04-03;11; Kanban;Feature; Argon
65203; 2012-02-10; 2012-02-10;5; Kanban;Feature; Frontend
65204; 2012-02-10; 2012-02-10;7; Kanban;Bug; Radon
65205; 2012-02-14; 2012-02-14;29; Kanban;Bug; Xenon
65206; 2012-02-10; 2012-02-10;13; Kanban;Feature; Setup+DB
65207; 2012-03-07; 2012-03-07;6; Kanban;Bug; Neon
65208; 2012-02-11; 2012-02-13;14; Kanban;Bug; Frontend
65209; 2012-02-24; 2012-02-24;8; Kanban;Bug; Frontend
65210; 2012-04-16; 2012-04-16;18; Kanban;Bug; Argon
65223; 2012-02-13; 2012-02-13;9; Kanban;Feature; Radon
65224; 2012-02-13; 2012-02-13;75; Kanban;Bug; ProArc
65225; 2012-02-14; 2012-02-14;22; Kanban;Bug; Argon
65226; 2012-02-13; 2012-02-13;3; Kanban;Bug; Radon
65228; 2012-02-25; 2012-02-27;5; Kanban;Bug; Platinum
65229; 2012-02-16; 2012-02-16;1; Kanban;Bug; Radon
65230; 2012-02-25; 2012-02-27;5; Kanban;Bug; Platinum
65231; 2012-02-15; 2012-02-15;2; Kanban;Bug; Radon
65234; 2012-02-14; 2012-02-14;29; Kanban;Feature; Setup+DB
65236; 2012-02-14; 2012-02-14;3; Kanban;Feature; IT
65239; 2012-03-07; 2012-03-07;57; Kanban;Bug; Argon
65245; 2012-02-16; 2012-02-16;2; Kanban;Bug;
65246; 2012-02-15; 2012-02-15;42; Kanban;Bug;
65249; 2012-03-30; 2012-03-30;14; Kanban;Bug; Argon
65250; 2012-02-14; 2012-02-14;2; Kanban;Bug; Radon
65251; 2012-02-14; 2012-02-14;17; Kanban;Feature; Krypton
65252; 2012-02-14; 2012-02-14;2; Kanban;Bug; Radon
65253; 2012-04-18; 2012-04-18;16; Kanban;Bug;
65254; 2012-02-13; 2012-02-13;1; Kanban;Feature;
65267; 2012-05-29; 2012-05-29;10; Kanban;Feature; Argon
65268; 2012-02-14; 2012-02-14;1; Kanban;Bug; Setup+DB
65269; 2012-02-14; 2012-02-14;16; Kanban;Bug; Setup+DB
65270; 2012-02-14; 2012-02-14;1; Kanban;Feature; IT
65271; 2012-02-14; 2012-02-14;1; Kanban;Feature; IT
65272; 2012-02-14; 2012-02-14;1; Kanban;Feature; IT
65273; 2012-02-14; 2012-02-14;1; Kanban;Feature; IT
65274; 2012-02-14; 2012-02-14;1; Kanban;Feature; IT
65275; 2012-02-16; 2012-02-16;9; Kanban;Feature; IT
65276; 2012-02-16; 2012-02-16;6; Kanban;Feature; IT
65277; 2012-02-14; 2012-02-14;16; Kanban;Bug;
65278; 2012-02-14; 2012-02-14;3; Kanban;Bug; Krypton
65279; 2012-02-14; 2012-02-14;8; Kanban;Feature;
65281; 2012-02-14; 2012-02-14;1; Kanban;Feature; IT
65282; 2012-02-14; 2012-02-14;1; Kanban;Feature; Xenon
65283; 2012-03-28; 2012-03-28;1; Kanban;Bug; Setup+DB
65286; 2012-02-14; 2012-02-14;17; Kanban;Feature; Automation
65287; 2012-04-19; 2012-04-19;5; Kanban;Bug; Neon
65290; 2012-03-20; 2012-03-20;35; Kanban;Bug; Radon
65291; 2012-05-08; 2012-05-08;3; Kanban;Bug; Neon
65292; 2012-02-25; 2012-02-27;7; Kanban;Bug; Neon
65295; 2012-02-14; 2012-02-14;7; Kanban;Feature; IT
65299; 2012-02-15; 2012-02-15;2; Kanban;Bug; Setup+DB
65300; 2012-02-14; 2012-02-14;1; Kanban;Feature; Setup+DB
65301; 2012-02-14; 2012-02-14;1; Kanban;Feature; Platinum
65302; 2012-02-20; 2012-02-20;37; Kanban;Bug; Setup+DB
65303; 2012-09-20; 2012-09-20;26; Kanban;Feature; Krypton
65304; 2012-04-11; 2012-04-11;75; Kanban;Bug; Krypton
65308; 2012-02-18; 2012-02-20;4; Kanban;Bug; Xenon
65313; 2012-02-15; 2012-02-15;20; Kanban;Bug; Xenon
65314; 2012-02-14; 2012-02-14;6; Kanban;Bug; Setup+DB
65315; 2012-02-17; 2012-02-17;131; Kanban;Bug; Xenon
65316; 2012-02-16; 2012-02-16;26; Kanban;Bug; Xenon
65317; 2012-03-09; 2012-03-09;5; Kanban;Bug; Neon
65318; 2012-02-15; 2012-02-15;1; Kanban;Feature; IT
65319; 2012-02-15; 2012-02-15;3; Kanban;Feature; IT
65320; 2012-02-15; 2012-02-15;10; Kanban;Feature; Automation
65321; 2012-02-15; 2012-02-15;17; Kanban;Bug; Argon
65323; 2012-02-15; 2012-02-15;1; Kanban;Feature; IT
65326; 2012-02-15; 2012-02-15;1; Kanban;Bug; Setup+DB
65327; 2012-03-20; 2012-03-20;1; Kanban;Feature; Documentation
65329; 2012-03-09; 2012-03-09;1; Kanban;Feature; Documentation
65331; 2012-02-15; 2012-02-15;18; Kanban;Bug; Xenon
65333; 2012-02-15; 2012-02-15;2; Kanban;Bug; Neon
65334; 2012-03-15; 2012-03-15;6; Kanban;Feature; Documentation
65335; 2012-03-09; 2012-03-09;43; Kanban;Feature; Documentation
65337; 2012-02-15; 2012-02-15;1; Kanban;Bug; Neon
65345; 2012-02-15; 2012-02-15;13; Kanban;Feature; Setup+DB
65346; 2012-02-18; 2012-02-20;40; Kanban;Feature; Setup+DB
65347; 2012-03-08; 2012-03-08;5; Kanban;Feature; Setup+DB
65352; 2012-02-15; 2012-02-15;19; Kanban;Feature; Frontend
65353; 2012-02-28; 2012-02-28;1; Kanban;Feature; Xenon
65354; 2012-02-15; 2012-02-15;1; Kanban;Bug; Platinum
65358; 2012-02-15; 2012-02-15;1; Kanban;Feature; IT
65359; 2012-02-16; 2012-02-16;2; Kanban;Feature; IT
65360; 2012-02-16; 2012-02-16;5; Kanban;Feature; IT
65362; 2012-02-16; 2012-02-16;5; Kanban;Bug; Krypton
65364; 2012-02-16; 2012-02-16;6; Kanban;Bug; Argon
65365; 2012-02-18; 2012-02-20;7; Kanban;Bug; Argon
65366; 2012-02-16; 2012-02-16;15; Kanban;Bug; Argon
65367; 2012-02-16; 2012-02-16;33; Kanban;Feature; Automation
65368; 2012-02-16; 2012-02-16;9; Kanban;Feature; IT
65370; 2012-05-04; 2012-05-04;7; Kanban;Bug; Neon
65371; 2012-03-01; 2012-03-01;1; Kanban;Bug; Krypton
65372; 2012-02-16; 2012-02-16;4; Kanban;Bug; Neon
65373; 2012-02-16; 2012-02-16;4; Kanban;Bug; Neon
65374; 2012-02-16; 2012-02-16;1; Kanban;Feature; IT
65376; 2012-02-21; 2012-02-21;15; Kanban;Bug; Argon
65377; 2012-02-16; 2012-02-16;1; Kanban;Feature;
65378; 2012-02-16; 2012-02-16;1; Kanban;Bug; Radon
65379; 2012-02-16; 2012-02-16;25; Kanban;Feature; UI
65380; 2012-03-03; 2012-03-05;4; Kanban;Bug; Platinum
65381; 2012-03-07; 2012-03-07;1; Kanban;Bug; Platinum
65382; 2012-03-13; 2012-03-13;1; Kanban;Bug; Platinum
65383; 2012-02-16; 2012-02-16;4; Kanban;Bug; Radon
65384; 2012-02-18; 2012-02-20;11; Kanban;Bug; Argon
65385; 2012-03-01; 2012-03-01;14; Kanban;Bug; Radon
65386; 2012-03-13; 2012-03-13;1; Kanban;Bug; Radon
65387; 2012-02-16; 2012-02-16;39; Kanban;Feature; Radon
65388; 2012-02-22; 2012-02-22;38; Kanban;Feature; Radon
65389; 2012-02-16; 2012-02-16;8; Kanban;Feature; Automation
65390; 2012-02-16; 2012-02-16;7; Kanban;Feature; Setup+DB
65391; 2012-03-03; 2012-03-05;3; Kanban;Feature; IT
65392; 2012-03-07; 2012-03-07;14; Kanban;Feature; IT
65393; 2012-02-17; 2012-02-17;15; Kanban;Feature; Automation
65394; 2012-02-18; 2012-02-20;12; Kanban;Bug; Argon
65395; 2012-02-17; 2012-02-17;5; Kanban;Feature; IT
65396; 2012-02-21; 2012-02-21;2; Kanban;Feature; IT
65397; 2012-02-22; 2012-02-22;1; Kanban;Feature; IT
65400; 2012-02-18; 2012-02-20;14; Kanban;Bug; Frontend
65401; 2012-02-20; 2012-02-20;1; Kanban;Feature;
65402; 2012-05-08; 2012-05-08;1; Kanban;Feature; Xenon
65403; 2012-02-17; 2012-02-17;4; Kanban;Feature; IT
65404; 2012-02-17; 2012-02-17;24; Kanban;Bug; Krypton
65405; 2012-02-17; 2012-02-17;13; Kanban;Bug; Krypton
65406; 2012-02-17; 2012-02-17;24; Kanban;Bug; Krypton
65407; 2012-02-17; 2012-02-17;14; Kanban;Bug;
65408; 2012-02-17; 2012-02-17;16; Kanban;Bug;
65411; 2012-02-20; 2012-02-20;1; Kanban;Bug; Setup+DB
65412; 2012-02-21; 2012-02-21;1; Kanban;Bug; Setup+DB
65415; 2012-02-21; 2012-02-21;1; Kanban;Feature; Setup+DB
65417; 2012-02-18; 2012-02-20;6; Kanban;Feature; Argon
65419; 2012-03-28; 2012-03-28;1; Kanban;Feature;360
65420; 2012-02-29; 2012-02-29;3; Kanban;Feature; Neon
65421; 2012-03-02; 2012-03-02;26; Kanban;Bug; Xenon
65422; 2012-02-29; 2012-02-29;28; Kanban;Bug; Xenon
65423; 2012-03-02; 2012-03-02;26; Kanban;Bug; Xenon
65424; 2012-03-06; 2012-03-06;42; Kanban;Bug; Argon
65425; 2012-03-05; 2012-03-05;23; Kanban;Bug; Argon
65426; 2012-02-20; 2012-02-20;2; Kanban;Feature; IT
65427; 2012-04-02; 2012-04-02;31; Kanban;Bug; Argon
65428; 2012-03-15; 2012-03-15;13; Kanban;Bug; Argon
65430; 2012-02-20; 2012-02-20;10; Kanban;Feature; IT
65431; 2012-02-20; 2012-02-20;2; Kanban;Feature;
65432; 2012-02-23; 2012-02-23;6; Kanban;Bug; Radon
65433; 2012-05-03; 2012-05-03;7; Kanban;Bug; Neon
65435; 2012-04-24; 2012-04-24;15; Kanban;Bug; Argon
65443; 2012-02-27; 2012-02-27;98; Kanban;Feature; Krypton
65444; 2012-05-11; 2012-05-11;1; Kanban;Bug; Argon
65446; 2012-02-28; 2012-02-28;18; Kanban;Bug; Radon
65448; 2012-02-25; 2012-02-27;3; Kanban;Bug; Argon
65449; 2012-03-02; 2012-03-02;1; Kanban;Feature;
65451; 2012-02-20; 2012-02-20;7; Kanban;Bug; Krypton
65453; 2012-02-21; 2012-02-21;16; Kanban;Feature; Automation
65454; 2012-02-21; 2012-02-21;11; Kanban;Feature; Neon
65455; 2012-02-23; 2012-02-23;8; Kanban;Feature; Neon
65456; 2012-02-21; 2012-02-21;1; Kanban;Feature; Neon
65457; 2012-02-21; 2012-02-21;2; Kanban;Feature; IT
65459; 2012-02-21; 2012-02-21;9; Kanban;Feature; IT
65460; 2012-02-21; 2012-02-21;9; Kanban;Feature; IT
65461; 2012-02-21; 2012-02-21;1; Kanban;Bug;
65462; 2012-02-21; 2012-02-21;6; Kanban;Bug; Krypton
65463; 2012-03-15; 2012-03-15;1; Kanban;Bug; ProArc
65464; 2012-03-06; 2012-03-06;37; Kanban;Bug; Argon
65465; 2012-02-21; 2012-02-21;6; Kanban;Bug; Krypton
65466; 2012-03-03; 2012-03-05;11; Kanban;Bug; Argon
65468; 2012-02-21; 2012-02-21;6; Kanban;Bug; Krypton
65469; 2012-02-21; 2012-02-21;6; Kanban;Bug; Krypton
65470; 2012-02-21; 2012-02-21;6; Kanban;Bug; Krypton
65471; 2012-02-21; 2012-02-21;6; Kanban;Bug; Krypton
65472; 2012-02-21; 2012-02-21;17; Kanban;Feature; Automation
65473; 2012-02-22; 2012-02-22;6; Kanban;Bug; Argon
65474; 2012-02-21; 2012-02-21;6; Kanban;Bug; Krypton
65476; 2012-03-09; 2012-03-09;5; Kanban;Bug; Neon
65477; 2012-03-07; 2012-03-07;8; Kanban;Bug; Neon
65528; 2012-02-22; 2012-02-22;13; Kanban;Bug; Argon
65529; 2012-02-23; 2012-02-23;57; Kanban;Feature; PA Automation
65530; 2012-02-24; 2012-02-24;56; Kanban;Feature; PA Automation
65531; 2012-02-24; 2012-02-24;56; Kanban;Feature; PA Automation
65532; 2012-02-24; 2012-02-24;56; Kanban;Feature; PA Automation
65584; 2012-02-21; 2012-02-21;2; Kanban;Feature; IT
65585; 2012-02-21; 2012-02-21;1; Kanban;Feature; Setup+DB
65586; 2012-03-08; 2012-03-08;7; Kanban;Bug; Neon
65587; 2012-02-21; 2012-02-21;7; Kanban;Bug; Neon
65588; 2012-02-21; 2012-02-21;6; Kanban;Feature; Automation
65589; 2012-03-20; 2012-03-20;2; Kanban;Bug; Krypton
65590; 2012-05-03; 2012-05-03;2; Kanban;Bug; Radon
65594; 2012-02-22; 2012-02-22;3; Kanban;Bug; Argon
65595; 2012-03-22; 2012-03-22;9; Kanban;Bug; Argon
65596; 2012-02-24; 2012-02-24;9; Kanban;Bug; Argon
65652; 2012-02-22; 2012-02-22;78; Kanban;Feature; Xenon
65653; 2012-02-22; 2012-02-22;1; Kanban;Feature; IT
65654; 2012-02-22; 2012-02-22;1; Kanban;Feature; IT
65655; 2012-02-22; 2012-02-22;1; Kanban;Feature; IT
65656; 2012-02-22; 2012-02-22;1; Kanban;Feature; IT
65657; 2012-02-22; 2012-02-22;1; Kanban;Feature; IT
65658; 2012-02-22; 2012-02-22;1; Kanban;Feature; IT
65659; 2012-02-22; 2012-02-22;1; Kanban;Feature; Setup+DB
65660; 2012-02-22; 2012-02-22;1; Kanban;Feature; IT
65661; 2012-02-24; 2012-02-24;1; Kanban;Feature; Setup+DB
65662; 2012-02-27; 2012-02-27;1; Kanban;Feature; Setup+DB
65664; 2012-02-22; 2012-02-22;6; Kanban;Bug; Platinum
65666; 2012-02-22; 2012-02-22;6; Kanban;Bug; Platinum
65668; 2012-02-22; 2012-02-22;6; Kanban;Feature; Setup+DB
65669; 2012-02-24; 2012-02-24;11; Kanban;Bug; ProArc
65670; 2012-02-23; 2012-02-23;2; Kanban;Bug; Argon
65672; 2012-02-23; 2012-02-23;13; Kanban;Bug; Argon
65675; 2012-02-22; 2012-02-22;13; Kanban;Bug; Frontend
65676; 2012-03-14; 2012-03-14;1; Kanban;Bug; Argon
65678; 2012-02-22; 2012-02-22;14; Kanban;Bug; Argon
65679; 2012-02-24; 2012-02-24;13; Kanban;Feature; Automation
65680; 2012-03-07; 2012-03-07;3; Kanban;Bug; Frontend
65681; 2012-02-23; 2012-02-23;1; Kanban;Feature; Automation
65682; 2012-02-23; 2012-02-23;5; Kanban;Feature; Neon
65683; 2012-03-01; 2012-03-01;20; Kanban;Feature; Radon
65684; 2012-02-23; 2012-02-23;4; Kanban;Feature; IT
65685; 2012-02-23; 2012-02-23;4; Kanban;Feature; IT
65686; 2012-02-23; 2012-02-23;5; Kanban;Feature; IT
65687; 2012-02-24; 2012-02-24;8; Kanban;Bug; Frontend
65688; 2012-02-24; 2012-02-24;8; Kanban;Bug; Frontend
65689; 2012-02-23; 2012-02-23;1; Kanban;Bug; Setup+DB
65691; 2012-02-23; 2012-02-23;1; Kanban;Bug; Setup+DB
65692; 2012-02-24; 2012-02-24;8; Kanban;Bug; Frontend
65693; 2012-02-23; 2012-02-23;11; Kanban;Bug; Frontend
65694; 2012-02-24; 2012-02-24;8; Kanban;Bug; Frontend
65698; 2012-02-23; 2012-02-23;4; Kanban;Feature; Setup+DB
65699; 2012-02-24; 2012-02-24;36; Kanban;Feature; Automation
65700; 2012-02-24; 2012-02-24;1; Kanban;Feature; IT
65701; 2012-02-24; 2012-02-24;1; Kanban;Feature; IT
65702; 2012-02-24; 2012-02-24;6; Kanban;Feature; IT
65703; 2012-02-24; 2012-02-24;27; Kanban;Feature; Automation
65704; 2012-02-24; 2012-02-24;17; Kanban;Bug; Frontend
65705; 2012-02-24; 2012-02-24;54; Kanban;Bug; Frontend
65709; 2012-02-24; 2012-02-24;11; Kanban;Bug; Frontend
65710; 2012-03-02; 2012-03-02;8; Kanban;Bug; Frontend
65712; 2012-02-24; 2012-02-24;10; Kanban;Bug; Frontend
65713; 2012-02-24; 2012-02-24;18; Kanban;Feature; Platinum
65715; 2012-02-28; 2012-02-28;20; Kanban;Bug; Krypton
65717; 2012-02-28; 2012-02-28;16; Kanban;Feature; UI
65718; 2012-02-27; 2012-02-27;1; Kanban;Feature; IT
65719; 2012-02-27; 2012-02-27;1; Kanban;Feature; IT
65720; 2012-02-27; 2012-02-27;1; Kanban;Feature; IT
65721; 2012-02-27; 2012-02-27;1; Kanban;Feature; IT
65722; 2012-02-27; 2012-02-27;1; Kanban;Feature; IT
65723; 2012-02-27; 2012-02-27;1; Kanban;Feature; IT
